course_id,Quality,Difficulty,For Credit,Would Take Again,Grade,Textbook,Comment,professor,department,Attendance,Online Class
 CSCI51,5.0,2.0,,,,No,Art Lee is a very effective professor. His lectures are clear and illuminate the subjects. His problem sets do an outstanding job of helping me internalize the material. If you are interested in CS this class will be both easy and super helpful.,Arthur Lee ,Computer Science department,,
 CS61,3.5,3.0,,,,No,"He has a lot of industry experience and it shows. He knows what he is talking about most of the time. His lectures are extremely organized and his notes are a god-send during finals week. He gets some bad rep for his teaching style, but at the end of the day, that is how he ensures that you learn the subject matter. Good class. 3/5",Arthur Lee ,Computer Science department,,
 CS62,1.0,4.0,,,,No,I used to love CS. Now I dread the subject. Homeworks take forever and he doesn't understand that we have a life outside of his class. His exams test you to see if you can be a compiler. Useless.,Arthur Lee ,Computer Science department,,
 CSC050,1.0,5.0,,,,Yes,oy vey,Arthur Lee ,Computer Science department,,
 CS51,1.0,4.0,,,,Yes,Exactly what the person beneath me said.,Arthur Lee ,Computer Science department,,
 CS133,2.5,3.0,,,,Yes,"This teacher is thoroughly boring and misleading. If here were more comprehensible students may notice more of the continuous mistakes he makes is speaking and diagrams. Just get his power point slides and read the book, he is completely useless.",Arthur Lee ,Computer Science department,,
 ECON102,4.5,3.0,,,,No,"Prof. Blomberg is a great guy to get to know. Always gives good partial credit on tests, and only 3 problem sets per semester, but challenging and engaging enough to make you think and keep you interested. Extremely helpful outside of class, and just a really nice guy in general. Best Macro prof at CMC for sure.",Brock Blomberg ,Economics department,,
 ECON102,5.0,5.0,,,,Yes,"Professor Blomberg is a very engaging professor.He makes an effort to know his students and is extremely knowledgeable in the study of Economics.His tests can be challenging and it's not an easy course to get an A.However, if you are an Economics major who is looking for a good foundation in Macroeconomics, take the course with Professor Blomberg.",Brock Blomberg ,Economics department,,
 ECON102,4.5,2.0,,,,Yes,"What a homie. You don't exactly know how to get an A, but he knows his stuff and makes class fun (""Let's talk about how you can impress people at a cocktail party"")",Brock Blomberg ,Economics department,,
 ECON102,5.0,5.0,,,,Yes,He rocks,Brock Blomberg ,Economics department,,
 ECON102,3.0,5.0,,,,Yes,awesome,Brock Blomberg ,Economics department,,
 ECON000,4.0,4.0,,,,Yes,"I cannot tell whether Blomberg enjoys teaching or not. He sometimes seems angry when he is trying to show that he is excited. Makes econ make sense though...Overall a nice guy, knows his econ so well he never once brings notes to class to profess off of. Smart. Engaging.",Brock Blomberg ,Economics department,,
 ECONECON,5.0,4.0,,,,Yes,No Comments,Brock Blomberg ,Economics department,,
 ECON102,4.0,5.0,,,,Yes,The lectures are fabulous. A very humorous professor who is very experienced in teaching and research. His experience with the Fed and IMF makes his lecture very interesting. His grading system is not as clear compared to other professors. The quality of your answers is determined by how well your answers are compared to the rest of the class.,Brock Blomberg ,Economics department,,
 FHS10,5.0,1.0,Yes,Yes,A,No,"Honestly, don't worry about all of these reviews. Nita is not that hard and she has a great message that you can leave the class with: colonialism and orientalism colors every part of our society. I learned so much about the world and even though she lectures in tangents, it's an easy class and if you put in the work you will get a good grade.",Nita Kumar ,History department,Not Mandatory,
 HIST167,3.0,4.0,Yes,No,,Yes,"She can be a bit disorganized, and her response rate to emails varies wildly. She also is very set in what she wants, despite not the most clear about her expectations. There was a lot of group discussion but she often tries to dominate it and steer the conversation in her own direction. Be interested in the material to make it a better experience",Nita Kumar ,History department,Mandatory,
 FHS10,5.0,2.0,Yes,Yes,,Yes,"Super caring professor! Not a lot of homework - just weekly posts and readings which you should keep on top of. She is super helpful in office hours if you need clarification on anything! The material is incredibly interesting , I really liked this class!! Don't expect to get an A by doing the bare minimum...",Nita Kumar ,History department,,
 FHS10,4.0,3.0,Yes,Yes,,No,"Although at times the class was disorganized and had a lot of work, she is an extremely caring woman and if you get to know her (go to her office hours!) she will be very helpful. She assigns a lot of reading but you don't have to truly do it. I really liked her as a professor and think she is very caring about her students",Nita Kumar ,History department,Not Mandatory,
 FHS10,1.0,4.0,Yes,No,,Yes,The class was very unorganized and her grading policy is unclear. Intense amounts of reading in an unreasonable amount of time. The class is specifically for first years but she was treating it like an upper-level class. Please do yourself a favor and don't take it unless you truly have an interest in the subject.,Nita Kumar ,History department,,
 FHS,3.0,4.0,Yes,,A,Yes,LOTS OF BUSYWORK NICE LADY RESPECT HER,Nita Kumar ,History department,Mandatory,
 HIST167,1.5,4.0,,,,No,"Extremely boring. Assigns very dense readings. Discussions and lectures have little structure, and grading is very arbitrary (not easy either, as some people would have you believe). Nice and eloquent, but confuses you with various muddled theories so you end up not knowing what you should take note of. Would not recommend.",Nita Kumar ,History department,Mandatory,
 HISTORY52,2.5,3.0,,,B+,Yes,"In a class on India and Pakistan, we did not discuss Pakistan till the last day of the class.",Nita Kumar ,History department,Mandatory,
 HIST160,3.5,1.0,,,,Yes,"Took South Asian Hist. Through Literature. Could have been awesome, but her goals: teach us that there is no unified ""indian culture""/grand narrative. She's opinionated and not always available. She's upset because CMC won't let her teach w/in her specialty, which is education and Russian history/language/government.",Nita Kumar ,History department,,
 HIST51,1.0,4.0,,,,Yes,"Usually I don't take the time to write these reviews, but this teacher is ridiculous.  Yes, this class could potentially be interesting but the amount of reading is a little over done.  Especially since the paper that we're supposed to write is due the class right after the reading is assigned. This happens almost every time! It's ridiculous.",Nita Kumar ,History department,,
 HIST51,1.0,2.0,,,,No,"Nita Kumar is by far the worst professor I have ever taken at CMC. She is opinionated and biased, she spends most of the class time trying to convince us to believe her conspiracy theories without any form of reasonable proof. Unless you enjoy getting frustrated by bias opinionated teachers, DO NOT TAKE HER CLASSES.",Nita Kumar ,History department,,
 FHS10,1.5,2.0,,,,Yes,"Her South Asia class has the potential to be one of the most interesting classes at CMC. Unfortunately she spends most of her time trying to convince you that there is no such thing as culture or society. She's very unclear in a lot of things, but the papers are easy, and the class was easy.",Nita Kumar ,History department,,
 HIST101,1.0,1.0,,,,No,Incredibly boring. Acts like she's falling asleep. Seems stoned. But her class is super easy. Easiest A at CMC.,Nita Kumar ,History department,,
 FHS10,2.5,2.0,,,,No,"Prof is up to a lot of great things. Unfortunately, she's not the greatest prof, IMHO. Lectures were somewhat confusing. She asks a lot of questions (to get us to think), but somehow there was a barrier we couldn't bridge. Class was based on readings (which we discussed), several short papers, and a presentation - no exams or a final! Overall, ok.",Nita Kumar ,History department,,
